1507,4045,-1,37874
1480,4045,84,37874
1497,4045,-1,37874
1552,4045,85,37874
1547,4045,-1,37874
1541,4045,85,37874
1540,4045,-1,37874
1539,4045,89,37874
1535,4045,-1,37874
1536,4045,102,37874
1525,4045,-1,37874
1455,4045,98,37874
1407,4045,-1,37874
1393,4045,90,37874
1530,4045,-1,37874
2010,4045,91,37874
2342,4045,-1,37874
2435,4045,91,37874
2496,4045,-1,37874
2513,4045,90,37874
2519,4045,-1,37874
2551,4045,89,37874
2601,4045,-1,37874
2945,4045,90,37874
2868,4045,-1,37874
2647,4045,89,37874
2582,4045,-1,37874
2545,4045,88,37874
2411,4045,-1,37874
2230,4045,89,37874
2180,4045,-1,37874
2244,4045,95,37874
2214,4045,-1,37874
1943,4045,94,37874
1797,4045,-1,37874
1744,4045,98,37874
1728,4045,-1,37874
1721,4045,100,37874
1714,4045,-1,37874
1709,4045,102,37874
1704,4045,-1,37874
1701,4045,101,37874
1697,4045,-1,37874
1694,4045,112,37874
1693,4045,-1,37874
1690,4045,109,37874
1688,4045,-1,37874
1687,4045,107,37874
1685,4045,-1,37874
1684,4045,95,37874
1681,4045,-1,37874
1680,4045,94,37874
1679,4045,-1,37874
1677,4045,93,37874
1676,4045,-1,37874
1674,4045,96,37874
1673,4045,-1,37874
1672,4045,97,37874
1671,4045,-1,37874
1670,4045,96,37874
1669,4045,-1,37874
1668,4045,96,37874
1668,4045,-1,37874
1649,4045,93,37874
1643,4045,-1,37874
1642,4045,96,37874
1643,4045,-1,37874
1642,4045,111,37874
1642,4045,-1,37874
1641,4045,115,37874
1642,4045,-1,37874
1641,4045,126,37874
1640,4045,-1,37874
1642,4045,137,37874
1640,4045,-1,37874
1639,4045,136,37874
1640,4045,-1,37874
1640,4045,138,37874
1640,4045,-1,37874
1641,4045,139,37874
1640,4045,-1,37874
1639,4045,138,37874
1639,4045,-1,37874
1639,4045,135,37874
1639,4045,-1,37874
1639,4045,131,37874
1639,4045,-1,37874
1638,4045,129,37874
1638,4045,-1,37874
1639,4045,126,37874
1638,4045,-1,37874
1637,4045,128,37874
1639,4045,-1,37874
1637,4045,133,37874
1638,4045,-1,37874
1638,4045,134,37874
1638,4045,-1,37874
1636,4045,133,37874
1637,4045,-1,37874
1637,4045,135,37874
1636,4045,-1,37874
1636,4045,134,37874
1638,4045,-1,37874
1637,4045,135,37874
1637,4045,-1,37874
1637,4045,137,37874
1636,4045,-1,37874
1637,4045,135,37874
1637,4045,-1,37874
1637,4045,132,37874
1637,4045,-1,37874
1637,4045,133,37874
1637,4045,-1,37874
1637,4045,134,37874
1638,4045,-1,37874
1637,4045,134,37874
1637,4045,-1,37874
1637,4045,135,37874
