344,7,-1,3788
342,7,8,3788
343,7,-1,3788
344,7,8,3788
343,7,-1,3788
342,7,8,3788
344,7,-1,3788
344,7,8,3788
342,7,-1,3788
343,7,8,3788
344,7,-1,3788
342,7,8,3788
342,7,-1,3788
344,7,8,3788
343,7,-1,3788
342,7,8,3788
344,7,-1,3788
343,7,8,3788
342,7,-1,3788
344,7,8,3788
344,7,-1,3788
342,7,8,3788
343,7,-1,3788
344,7,8,3788
342,7,-1,3788
342,7,8,3788
344,7,-1,3788
343,7,8,3788
342,7,-1,3788
343,7,8,3788
344,7,-1,3788
341,7,8,3788
343,7,-1,3788
344,7,8,3788
342,7,-1,3788
342,7,8,3788
344,7,-1,3788
343,7,8,3788
342,7,-1,3788
343,7,8,3788
344,7,-1,3788
341,7,8,3788
342,7,-1,3788
346,7,9,3788
344,7,-1,3788
341,7,8,3788
345,7,-1,3788
344,7,9,3788
341,7,-1,3788
344,7,9,3788
344,7,-1,3788
341,7,9,3788
343,7,-1,3788
345,7,9,3788
342,7,-1,3788
342,7,9,3788
345,7,-1,3788
343,7,9,3788
341,7,-1,3788
345,7,9,3788
344,7,-1,3788
342,7,9,3788
344,7,-1,3788
345,7,10,3788
342,7,-1,3788
344,7,9,3788
345,7,-1,3788
342,7,10,3788
343,7,-1,3788
346,7,10,3788
343,7,-1,3788
342,7,10,3788
345,7,-1,3788
343,7,10,3788
342,7,-1,3788
346,7,10,3788
343,7,-1,3788
341,7,10,3788
345,7,-1,3788
343,7,10,3788
341,7,-1,3788
345,7,10,3788
344,7,-1,3788
341,7,10,3788
344,7,-1,3788
345,7,10,3788
341,7,-1,3788
344,7,10,3788
345,7,-1,3788
342,7,10,3788
344,7,-1,3788
345,7,10,3788
341,7,-1,3788
344,7,10,3788
345,7,-1,3788
342,7,10,3788
343,7,-1,3788
345,7,10,3788
342,7,-1,3788
342,7,10,3788
345,7,-1,3788
342,7,9,3788
342,7,-1,3788
346,7,10,3788
342,7,-1,3788
342,7,10,3788
345,7,-1,3788
343,7,10,3788
341,7,-1,3788
346,7,10,3788
343,7,-1,3788
341,7,10,3788
345,7,-1,3788
344,7,10,3788
341,7,-1,3788
344,7,10,3788
344,7,-1,3788
341,7,10,3788
343,7,-1,3788
345,7,10,3788
342,7,-1,3788
343,7,9,3788
345,7,-1,3788
342,7,9,3788
342,7,-1,3788
346,7,10,3788
344,7,-1,3788
341,7,10,3788
344,7,-1,3788
345,7,10,3788
341,7,-1,3788
344,7,9,3788
344,7,-1,3788
342,7,9,3788
343,7,-1,3788
346,7,10,3788
342,7,-1,3788
343,7,10,3788
345,7,-1,3788
343,7,10,3788
342,7,-1,3788
346,7,10,3788
343,7,-1,3788
341,7,10,3788
344,7,-1,3788
344,7,9,3788
341,7,-1,3788
345,7,9,3788
344,7,-1,3788
341,7,10,3788
345,7,-1,3788
344,7,9,3788
341,7,-1,3788
344,7,9,3788
344,7,-1,3788
341,7,10,3788
344,7,-1,3788
345,7,10,3788
342,7,-1,3788
343,7,10,3788
345,7,-1,3788
342,7,10,3788
342,7,-1,3788
346,7,10,3788
343,7,-1,3788
341,7,10,3788
345,7,-1,3788
343,7,9,3788
341,7,-1,3788
345,7,9,3788
344,7,-1,3788
341,7,10,3788
344,7,-1,3788
344,7,9,3788
341,7,-1,3788
344,7,9,3788

